customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_005599,Female,1,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),103.51,6751.74,No
CUST_005600,Female,0,No,No,34,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,64.42,2159.71,Yes
CUST_005601,Male,0,No,No,11,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,107.17,1151.17,No
CUST_005602,Male,0,Yes,Yes,6,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,109.16,617.03,Yes
CUST_005603,Male,0,No,No,3,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,117.29,370.73,Yes
CUST_005604,Male,0,Yes,Yes,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,58.64,60.44,Yes
CUST_005605,Female,0,No,No,44,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,87.38,3821.2,No
CUST_005606,Male,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),38.55,337.66,No
CUST_005607,Male,0,Yes,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),74.77,82.98,Yes
CUST_005608,Male,0,No,No,16,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,90.6,1417.76,No
CUST_005609,Male,0,Yes,No,21,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,64.22,1300.47,No
CUST_005610,Female,0,Yes,No,5,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,113.01,524.06,Yes
CUST_005611,Female,1,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,97.48,80.94,Yes
CUST_005612,Female,0,Yes,Yes,6,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),107.85,604.95,Yes
CUST_005613,Male,0,Yes,No,36,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),62.71,2231.93,Yes
CUST_005614,Female,0,No,No,2,No,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,60.99,79.71,No
CUST_005615,Male,0,No,No,25,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.6,1947.45,Yes
CUST_005616,Female,0,No,Yes,5,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),109.81,529.87,Yes
CUST_005617,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.24,248.8,No
CUST_005618,Female,1,Yes,No,15,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,75.94,1123.44,No
CUST_005619,Female,1,Yes,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),85.39,216.45,Yes
CUST_005620,Female,1,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,52.47,270.36,Yes
CUST_005621,Male,1,No,No,13,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,81.41,1027.92,No
CUST_005622,Female,0,No,No,12,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,102.2,1246.37,No
CUST_005623,Male,0,Yes,Yes,44,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),98.39,4345.99,No
CUST_005624,Male,1,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),93.48,226.41,No
CUST_005625,Male,0,No,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,39.8,2548.64,No
CUST_005626,Male,1,No,No,54,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.26,4415.24,No
CUST_005627,Male,0,No,Yes,46,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.73,4539.28,No
CUST_005628,Female,0,Yes,No,11,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),92.25,975.6,Yes
CUST_005629,Female,0,No,No,55,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,62.4,3455.98,No
CUST_005630,Female,1,Yes,No,6,No,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),59.49,389.58,No
CUST_005631,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,38.82,166.46,No
CUST_005632,Male,0,No,Yes,1,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,104.25,90.62,No
CUST_005633,Female,0,No,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,101.65,7287.21,No
CUST_005634,Female,0,Yes,Yes,11,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,89.27,999.62,No
CUST_005635,Male,0,Yes,No,72,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),109.73,7891.82,No
CUST_005636,Male,0,Yes,No,10,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,84.33,830.39,No
CUST_005637,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,52.0,3740.99,No
CUST_005638,Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),44.79,3258.51,No
CUST_005639,Male,0,No,No,72,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),101.23,7302.83,No
CUST_005640,Female,0,Yes,No,21,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),82.85,1745.39,No
CUST_005641,Female,0,Yes,Yes,64,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,93.44,5962.12,Yes
CUST_005642,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,37.37,2673.2,No
CUST_005643,Female,1,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,54.47,702.46,No
CUST_005644,Male,0,No,No,17,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,103.93,1763.98,No
CUST_005645,Male,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,101.36,4027.56,Yes
CUST_005646,Male,0,Yes,No,11,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,85.79,965.84,No
CUST_005647,Female,0,No,Yes,44,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,77.92,3453.54,No
CUST_005648,Female,0,No,No,2,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,88.18,164.32,Yes
CUST_005649,Female,0,Yes,No,23,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),102.5,2386.2,No
CUST_005650,Female,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,86.72,383.87,Yes
CUST_005651,Female,0,No,No,11,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,92.82,1053.99,Yes
CUST_005652,Male,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,118.13,1020.41,No
CUST_005653,Female,0,No,No,58,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,99.44,5796.76,No
CUST_005654,Female,0,Yes,No,6,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,72.42,424.64,Yes
CUST_005655,Male,0,No,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,51.42,2634.51,No
CUST_005656,Female,0,Yes,No,50,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),105.94,5336.22,No
CUST_005657,Male,1,Yes,No,22,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,115.19,2533.11,No
CUST_005658,Male,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),103.44,865.22,Yes
CUST_005659,Male,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,42.75,351.86,No
CUST_005660,Male,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Mailed check,100.69,1996.34,Yes
CUST_005661,Male,1,No,No,1,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),113.66,121.46,Yes
CUST_005662,Female,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),53.3,1325.0,No
CUST_005663,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,44.43,3211.18,No
CUST_005664,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),117.41,618.46,Yes
CUST_005665,Female,1,Yes,No,27,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,91.38,2503.74,No
CUST_005666,Female,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,48.65,3491.93,No
CUST_005667,Male,1,Yes,No,63,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.53,1385.05,Yes
CUST_005668,Female,0,No,No,60,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),91.35,5528.56,Yes
CUST_005669,Female,0,Yes,Yes,55,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),81.77,4536.2,No
CUST_005670,Male,0,No,No,11,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.28,1255.36,No
CUST_005671,Male,0,Yes,No,70,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,92.36,6509.8,Yes
CUST_005672,Female,1,No,Yes,72,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,85.45,6163.62,No
CUST_005673,Male,0,No,No,21,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.9,1921.11,No
CUST_005674,Male,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),51.94,740.08,No
CUST_005675,Female,0,No,No,17,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.07,1716.72,No
CUST_005676,Male,0,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,40.97,513.89,No
CUST_005677,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,35.87,232.12,Yes
CUST_005678,Male,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),39.39,1134.96,Yes
CUST_005679,Male,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,117.85,3094.98,Yes
CUST_005680,Male,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),120.0,2256.33,No
CUST_005681,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,95.38,258.06,Yes
CUST_005682,Female,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,46.92,2390.45,No
CUST_005683,Male,0,Yes,Yes,6,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,100.9,641.22,No
CUST_005684,Female,0,Yes,Yes,3,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,111.77,345.18,Yes
CUST_005685,Male,0,Yes,Yes,31,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,85.59,2687.55,Yes
CUST_005686,Male,0,No,No,16,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Credit card (automatic),102.56,1591.0,No
CUST_005687,Male,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),38.76,7.7,No
CUST_005688,Male,0,No,Yes,14,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),93.95,1337.0,No
CUST_005689,Male,1,No,Yes,47,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),104.42,4886.12,No
CUST_005690,Female,0,No,No,30,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,94.1,2866.84,No
CUST_005691,Female,1,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,46.81,680.87,No
CUST_005692,Male,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),102.45,634.74,No
CUST_005693,Female,1,No,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),50.67,1522.41,No
CUST_005694,Male,0,No,Yes,69,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),85.58,5924.18,No
CUST_005695,Female,0,No,No,33,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,100.79,3328.55,Yes
CUST_005696,Male,0,No,Yes,53,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,89.14,4691.71,No
CUST_005697,Female,0,No,No,23,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,87.74,2026.71,No
CUST_005698,Male,1,Yes,No,40,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),77.97,3079.35,Yes
CUST_005699,Male,0,No,No,72,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),81.92,5896.88,No
CUST_005700,Female,0,No,Yes,47,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),91.67,4277.63,No
CUST_005701,Female,1,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,103.64,7413.14,Yes
CUST_005702,Male,0,No,No,18,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),78.26,1395.73,No
CUST_005703,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),99.88,7178.22,No
CUST_005704,Male,0,No,Yes,31,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,101.13,3136.66,No
CUST_005705,Female,1,No,No,65,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,110.55,7231.93,No
CUST_005706,Female,0,Yes,No,1,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,87.72,45.66,Yes
CUST_005707,Male,0,No,Yes,34,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),104.07,3510.78,No
CUST_005708,Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,105.27,6311.26,Yes
CUST_005709,Female,0,No,No,6,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,76.66,444.89,Yes
CUST_005710,Male,0,Yes,No,34,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,107.08,3647.16,No
CUST_005711,Female,1,No,Yes,55,No,No phone service,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,61.95,3437.64,No
CUST_005712,Male,1,Yes,Yes,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.24,214.22,Yes
CUST_005713,Male,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,50.58,790.2,Yes
CUST_005714,Male,0,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),104.05,2678.09,Yes
CUST_005715,Male,0,Yes,No,23,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.72,1724.35,Yes
CUST_005716,Male,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Mailed check,92.26,51.51,Yes
CUST_005717,Female,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),97.25,290.32,No
CUST_005718,Male,1,No,No,3,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,104.63,301.22,No
CUST_005719,Male,1,No,Yes,9,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),78.28,717.79,No
CUST_005720,Female,0,No,No,9,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,105.26,951.62,Yes
CUST_005721,Female,0,No,No,43,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,81.26,3478.85,No
CUST_005722,Female,0,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),85.44,2267.45,No
CUST_005723,Male,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.9,1891.03,Yes
CUST_005724,Male,0,No,Yes,2,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,111.51,241.15,Yes
CUST_005725,Male,1,Yes,Yes,21,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,99.07,2079.77,No
CUST_005726,Female,1,No,No,12,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),76.41,945.78,No
CUST_005727,Male,0,Yes,No,60,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),106.9,6456.52,Yes
CUST_005728,Female,1,No,Yes,39,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),79.81,3130.05,No
CUST_005729,Male,0,Yes,Yes,65,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),73.47,4816.76,No
CUST_005730,Female,0,No,Yes,1,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),76.4,29.16,No
CUST_005731,Male,0,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,116.53,4664.94,Yes
CUST_005732,Male,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,120.0,2856.7,No
CUST_005733,Male,1,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,42.49,2306.62,Yes
CUST_005734,Female,0,Yes,No,22,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.92,1604.27,Yes
CUST_005735,Female,0,No,No,24,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,83.1,2026.35,No
CUST_005736,Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,89.54,102.53,Yes
CUST_005737,Male,0,Yes,No,35,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Electronic check,66.39,2351.36,Yes
CUST_005738,Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),116.24,1162.38,No
CUST_005739,Female,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),40.11,16.83,Yes
CUST_005740,Male,0,No,No,2,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,91.69,180.2,No
CUST_005741,Male,0,No,No,72,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),77.8,5573.08,No
CUST_005742,Male,0,No,No,13,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),80.65,1097.59,No
CUST_005743,Male,0,Yes,No,64,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),76.21,4904.75,No
CUST_005744,Female,0,Yes,No,72,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,70.48,5030.8,Yes
CUST_005745,Female,0,No,No,72,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,95.32,6912.83,No
CUST_005746,Male,1,Yes,No,68,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,80.21,5419.26,Yes
CUST_005747,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,99.51,7180.53,No
CUST_005748,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),117.71,1165.02,Yes
CUST_005749,Female,0,No,No,5,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,64.08,324.76,Yes
CUST_005750,Male,0,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),51.64,1673.91,No
CUST_005751,Female,0,Yes,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),52.11,1074.54,No
CUST_005752,Female,0,Yes,Yes,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.88,16.87,Yes
CUST_005753,Male,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,115.92,4188.82,No
CUST_005754,Female,0,Yes,No,26,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,100.46,2564.52,No
CUST_005755,Female,0,Yes,Yes,63,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,99.73,6255.48,No
CUST_005756,Male,0,No,No,30,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),62.32,1820.47,No
CUST_005757,Male,0,No,Yes,27,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),77.77,2123.32,Yes
CUST_005758,Female,0,Yes,Yes,18,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),103.87,1907.92,Yes
CUST_005759,Male,0,Yes,Yes,19,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),120.0,2262.47,Yes
CUST_005760,Female,0,No,No,72,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),66.59,4775.96,No
CUST_005761,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,98.34,353.1,No
CUST_005762,Female,0,No,Yes,18,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,95.27,1669.11,No
CUST_005763,Male,0,No,No,34,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,85.79,2890.42,No
CUST_005764,Female,0,No,Yes,18,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),88.91,1636.33,Yes
CUST_005765,Female,0,Yes,No,10,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),99.88,1008.99,Yes
CUST_005766,Female,0,No,Yes,10,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),77.77,728.84,No
CUST_005767,Male,0,No,Yes,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),62.93,514.39,Yes
CUST_005768,Male,0,No,Yes,13,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),66.3,816.95,No
CUST_005769,Female,0,No,No,65,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),107.11,6954.0,No
CUST_005770,Female,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),35.53,825.11,No
CUST_005771,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,107.82,875.31,No
CUST_005772,Male,0,No,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.12,567.99,Yes
CUST_005773,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),39.49,135.93,Yes
CUST_005774,Male,0,No,No,72,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),112.86,8089.81,No
CUST_005775,Male,0,No,Yes,16,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),97.99,1527.18,Yes
